,Customer ID,Quarter,Revenue,Quarter End,Recency,Revenue Score
15015,15058,2010Q3,261.65000000000003,2010-09-30 23:59:59.999999999,32.0,2
15016,15058,2010Q4,512.14,2010-12-31 23:59:59.999999999,33.0,3
15017,15058,2011Q1,478.07,2011-03-31 23:59:59.999999999,46.0,3
15018,15058,2011Q2,533.24,2011-06-30 23:59:59.999999999,21.0,3
15019,15058,2011Q3,431.9,2011-09-30 23:59:59.999999999,11.0,3
15020,15058,2011Q4,681.78,2011-12-31 23:59:59.999999999,47.0,4
15021,16208,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
15022,16208,2010Q1,597.15,2010-03-31 23:59:59.999999999,22.0,4
15023,16208,2010Q2,678.66,2010-06-30 23:59:59.999999999,45.0,4
15024,16208,2010Q3,917.15,2010-09-30 23:59:59.999999999,18.0,4
15025,16208,2010Q4,583.23,2010-12-31 23:59:59.999999999,51.0,4
15026,16208,2011Q1,497.59,2011-03-31 23:59:59.999999999,36.0,3
15027,16208,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
15028,16208,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
15029,16208,2011Q4,166.67,2011-12-31 23:59:59.999999999,66.0,1
15030,13944,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
15031,13944,2010Q1,200.43,2010-03-31 23:59:59.999999999,35.0,1
15032,13944,2010Q2,0.0,2010-06-30 23:59:59.999999999,,0
15033,13944,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
15034,13944,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
15035,13944,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
15036,13944,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
15037,13944,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
15038,13944,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
15039,14535,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
15040,14535,2010Q1,1390.74,2010-03-31 23:59:59.999999999,6.0,5
15041,14535,2010Q2,793.54,2010-06-30 23:59:59.999999999,22.0,4
15042,14535,2010Q3,500.87,2010-09-30 23:59:59.999999999,72.0,3
15043,14535,2010Q4,481.39000000000004,2010-12-31 23:59:59.999999999,52.0,3
15044,14535,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
15045,14535,2011Q2,853.97,2011-06-30 23:59:59.999999999,86.0,4
15046,14535,2011Q3,799.94,2011-09-30 23:59:59.999999999,57.0,4
15047,14535,2011Q4,1210.28,2011-12-31 23:59:59.999999999,82.0,5
15048,13469,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
15049,13469,2010Q1,82.4,2010-03-31 23:59:59.999999999,35.0,1
15050,13469,2010Q2,0.0,2010-06-30 23:59:59.999999999,,0
15051,13469,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
15052,13469,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
15053,13469,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
15054,13469,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
15055,13469,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
15056,13469,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
15057,13104,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
15058,13104,2010Q1,96.66,2010-03-31 23:59:59.999999999,35.0,1
15059,13104,2010Q2,181.56,2010-06-30 23:59:59.999999999,6.0,1
15060,13104,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
15061,13104,2010Q4,434.16,2010-12-31 23:59:59.999999999,11.0,3
15062,13104,2011Q1,111.96,2011-03-31 23:59:59.999999999,14.0,1
15063,13104,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
15064,13104,2011Q3,365.28,2011-09-30 23:59:59.999999999,15.0,3
15065,13104,2011Q4,519.48,2011-12-31 23:59:59.999999999,25.0,3
15066,17358,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
15067,17358,2010Q1,117.22,2010-03-31 23:59:59.999999999,35.0,1
15068,17358,2010Q2,0.0,2010-06-30 23:59:59.999999999,,0
15069,17358,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
15070,17358,2010Q4,629.6800000000001,2010-12-31 23:59:59.999999999,12.0,4
15071,17358,2011Q1,119.15,2011-03-31 23:59:59.999999999,50.0,1
15072,17358,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
15073,17358,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
15074,17358,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
15075,16118,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
15076,16118,2010Q1,4376.25,2010-03-31 23:59:59.999999999,34.0,5
15077,16118,2010Q2,0.0,2010-06-30 23:59:59.999999999,,0
15078,16118,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
15079,16118,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
15080,16118,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
15081,16118,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
15082,16118,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
15083,16118,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
15084,14006,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
15085,14006,2010Q1,330.65999999999997,2010-03-31 23:59:59.999999999,34.0,2
15086,14006,2010Q2,903.82,2010-06-30 23:59:59.999999999,1.0,4
15087,14006,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
15088,14006,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
15089,14006,2011Q1,304.44,2011-03-31 23:59:59.999999999,59.0,2
15090,14006,2011Q2,357.65,2011-06-30 23:59:59.999999999,79.0,3
15091,14006,2011Q3,300.1,2011-09-30 23:59:59.999999999,45.0,2
15092,14006,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
15093,16471,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
15094,16471,2010Q1,323.38,2010-03-31 23:59:59.999999999,34.0,2
15095,16471,2010Q2,339.85,2010-06-30 23:59:59.999999999,41.0,3
15096,16471,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
15097,16471,2010Q4,302.8,2010-12-31 23:59:59.999999999,50.0,2
15098,16471,2011Q1,223.95000000000002,2011-03-31 23:59:59.999999999,21.0,2
15099,16471,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
15100,16471,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
15101,16471,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
15102,14740,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
15103,14740,2010Q1,429.82,2010-03-31 23:59:59.999999999,27.0,3
15104,14740,2010Q2,1105.6200000000001,2010-06-30 23:59:59.999999999,29.0,5
15105,14740,2010Q3,788.29,2010-09-30 23:59:59.999999999,2.0,4
15106,14740,2010Q4,389.12,2010-12-31 23:59:59.999999999,66.0,3
15107,14740,2011Q1,521.1,2011-03-31 23:59:59.999999999,30.0,3
15108,14740,2011Q2,927.11,2011-06-30 23:59:59.999999999,35.0,4
15109,14740,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
15110,14740,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
15111,18009,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
15112,18009,2010Q1,509.6,2010-03-31 23:59:59.999999999,8.0,3
15113,18009,2010Q2,1388.89,2010-06-30 23:59:59.999999999,15.0,5
15114,18009,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
15115,18009,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
15116,18009,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
15117,18009,2011Q2,257.34,2011-06-30 23:59:59.999999999,73.0,2
15118,18009,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
15119,18009,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
15120,17863,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
15121,17863,2010Q1,335.58,2010-03-31 23:59:59.999999999,34.0,2
15122,17863,2010Q2,686.64,2010-06-30 23:59:59.999999999,2.0,4
15123,17863,2010Q3,791.56,2010-09-30 23:59:59.999999999,2.0,4
15124,17863,2010Q4,1156.1399999999999,2010-12-31 23:59:59.999999999,26.0,5
15125,17863,2011Q1,987.1800000000001,2011-03-31 23:59:59.999999999,1.0,4
15126,17863,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
15127,17863,2011Q3,755.4,2011-09-30 23:59:59.999999999,10.0,4
15128,17863,2011Q4,1032.7,2011-12-31 23:59:59.999999999,81.0,5
15129,13334,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
15130,13334,2010Q1,1191.6200000000001,2010-03-31 23:59:59.999999999,34.0,5
15131,13334,2010Q2,1535.31,2010-06-30 23:59:59.999999999,9.0,5
15132,13334,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
15133,13334,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
15134,13334,2011Q1,1660.44,2011-03-31 23:59:59.999999999,52.0,5
15135,13334,2011Q2,1071.4,2011-06-30 23:59:59.999999999,28.0,5
15136,13334,2011Q3,804.98,2011-09-30 23:59:59.999999999,12.0,4
15137,13334,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
15138,13771,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
15139,13771,2010Q1,869.5600000000001,2010-03-31 23:59:59.999999999,34.0,4
15140,13771,2010Q2,2224.81,2010-06-30 23:59:59.999999999,6.0,5
15141,13771,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
15142,13771,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
15143,13771,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
15144,13771,2011Q2,1464.8500000000001,2011-06-30 23:59:59.999999999,37.0,5
15145,13771,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
15146,13771,2011Q4,1169.6,2011-12-31 23:59:59.999999999,86.0,5
15147,13240,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
15148,13240,2010Q1,155.29999999999998,2010-03-31 23:59:59.999999999,34.0,1
15149,13240,2010Q2,114.17,2010-06-30 23:59:59.999999999,73.0,1
15150,13240,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
15151,13240,2010Q4,1029.47,2010-12-31 23:59:59.999999999,22.0,5
15152,13240,2011Q1,218.34,2011-03-31 23:59:59.999999999,4.0,2
15153,13240,2011Q2,111.2,2011-06-30 23:59:59.999999999,11.0,1
15154,13240,2011Q3,110.04,2011-09-30 23:59:59.999999999,26.0,1
15155,13240,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
15156,14402,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
15157,14402,2010Q1,285.6,2010-03-31 23:59:59.999999999,34.0,2
15158,14402,2010Q2,0.0,2010-06-30 23:59:59.999999999,,0
15159,14402,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
15160,14402,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
15161,14402,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
15162,14402,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
15163,14402,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
15164,14402,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
15165,17200,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
15166,17200,2010Q1,165.06,2010-03-31 23:59:59.999999999,34.0,1
15167,17200,2010Q2,0.0,2010-06-30 23:59:59.999999999,,0
15168,17200,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
15169,17200,2010Q4,191.65,2010-12-31 23:59:59.999999999,44.0,1
15170,17200,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
15171,17200,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
15172,17200,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
15173,17200,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
15174,13935,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
15175,13935,2010Q1,2742.12,2010-03-31 23:59:59.999999999,14.0,5
15176,13935,2010Q2,3374.8,2010-06-30 23:59:59.999999999,69.0,5
15177,13935,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
15178,13935,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
15179,13935,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
15180,13935,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
15181,13935,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
15182,13935,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
15183,16677,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
15184,16677,2010Q1,263.23,2010-03-31 23:59:59.999999999,34.0,2
15185,16677,2010Q2,0.0,2010-06-30 23:59:59.999999999,,0
15186,16677,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
15187,16677,2010Q4,617.39,2010-12-31 23:59:59.999999999,68.0,4
15188,16677,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
15189,16677,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
15190,16677,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
15191,16677,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
15192,17534,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
15193,17534,2010Q1,502.2,2010-03-31 23:59:59.999999999,34.0,3
15194,17534,2010Q2,649.33,2010-06-30 23:59:59.999999999,17.0,4
15195,17534,2010Q3,293.94,2010-09-30 23:59:59.999999999,16.0,2
15196,17534,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
15197,17534,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
15198,17534,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
15199,17534,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
15200,17534,2011Q4,223.36,2011-12-31 23:59:59.999999999,75.0,2
15201,13652,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
15202,13652,2010Q1,393.96000000000004,2010-03-31 23:59:59.999999999,34.0,3
15203,13652,2010Q2,0.0,2010-06-30 23:59:59.999999999,,0
15204,13652,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
15205,13652,2010Q4,1390.6100000000001,2010-12-31 23:59:59.999999999,25.0,5
15206,13652,2011Q1,329.44,2011-03-31 23:59:59.999999999,3.0,2
15207,13652,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
15208,13652,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
15209,13652,2011Q4,456.84000000000003,2011-12-31 23:59:59.999999999,67.0,3
15210,14770,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
15211,14770,2010Q1,936.28,2010-03-31 23:59:59.999999999,34.0,4
15212,14770,2010Q2,1356.46,2010-06-30 23:59:59.999999999,34.0,5
15213,14770,2010Q3,468.48,2010-09-30 23:59:59.999999999,32.0,3
15214,14770,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
15215,14770,2011Q1,278.6,2011-03-31 23:59:59.999999999,70.0,2
15216,14770,2011Q2,597.8199999999999,2011-06-30 23:59:59.999999999,70.0,4
15217,14770,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
15218,14770,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
15219,17207,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
15220,17207,2010Q1,303.21999999999997,2010-03-31 23:59:59.999999999,34.0,2
15221,17207,2010Q2,0.0,2010-06-30 23:59:59.999999999,,0
15222,17207,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
15223,17207,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
15224,17207,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
15225,17207,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
15226,17207,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
15227,17207,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
15228,17883,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
15229,17883,2010Q1,168.48,2010-03-31 23:59:59.999999999,34.0,1
15230,17883,2010Q2,155.6,2010-06-30 23:59:59.999999999,12.0,1
15231,17883,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
15232,17883,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
15233,17883,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
15234,17883,2011Q2,119.35,2011-06-30 23:59:59.999999999,84.0,1
15235,17883,2011Q3,78.45,2011-09-30 23:59:59.999999999,16.0,1
15236,17883,2011Q4,473.97,2011-12-31 23:59:59.999999999,25.0,3
15237,17011,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
15238,17011,2010Q1,400.8,2010-03-31 23:59:59.999999999,29.0,3
15239,17011,2010Q2,0.0,2010-06-30 23:59:59.999999999,,0
15240,17011,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
15241,17011,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
15242,17011,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
15243,17011,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
15244,17011,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
15245,17011,2011Q4,270.9,2011-12-31 23:59:59.999999999,52.0,2
15246,15366,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
15247,15366,2010Q1,316.59,2010-03-31 23:59:59.999999999,33.0,2
15248,15366,2010Q2,810.2,2010-06-30 23:59:59.999999999,23.0,4
15249,15366,2010Q3,304.64,2010-09-30 23:59:59.999999999,7.0,2
15250,15366,2010Q4,460.68,2010-12-31 23:59:59.999999999,15.0,3
15251,15366,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
15252,15366,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
15253,15366,2011Q3,496.97,2011-09-30 23:59:59.999999999,5.0,3
15254,15366,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
15255,16631,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
15256,16631,2010Q1,365.33000000000004,2010-03-31 23:59:59.999999999,33.0,3
15257,16631,2010Q2,827.54,2010-06-30 23:59:59.999999999,8.0,4
15258,16631,2010Q3,699.65,2010-09-30 23:59:59.999999999,46.0,4
15259,16631,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
15260,16631,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
15261,16631,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
15262,16631,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
15263,16631,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
15264,15124,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
15265,15124,2010Q1,134.03,2010-03-31 23:59:59.999999999,33.0,1
15266,15124,2010Q2,0.0,2010-06-30 23:59:59.999999999,,0
15267,15124,2010Q3,132.6,2010-09-30 23:59:59.999999999,41.0,1
15268,15124,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
15269,15124,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
15270,15124,2011Q2,90.75,2011-06-30 23:59:59.999999999,29.0,1
15271,15124,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
15272,15124,2011Q4,93.44,2011-12-31 23:59:59.999999999,44.0,1
15273,13598,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
15274,13598,2010Q1,268.37,2010-03-31 23:59:59.999999999,33.0,2
15275,13598,2010Q2,123.01,2010-06-30 23:59:59.999999999,52.0,1
15276,13598,2010Q3,218.04,2010-09-30 23:59:59.999999999,60.0,2
15277,13598,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
15278,13598,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
15279,13598,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
15280,13598,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
15281,13598,2011Q4,180.17000000000002,2011-12-31 23:59:59.999999999,69.0,1
15282,14177,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
15283,14177,2010Q1,473.74,2010-03-31 23:59:59.999999999,33.0,3
15284,14177,2010Q2,254.81,2010-06-30 23:59:59.999999999,52.0,2
15285,14177,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
15286,14177,2010Q4,941.38,2010-12-31 23:59:59.999999999,38.0,4
15287,14177,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
15288,14177,2011Q2,118.08,2011-06-30 23:59:59.999999999,17.0,1
15289,14177,2011Q3,441.33,2011-09-30 23:59:59.999999999,16.0,3
15290,14177,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
15291,16913,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
15292,16913,2010Q1,310.46999999999997,2010-03-31 23:59:59.999999999,33.0,2
15293,16913,2010Q2,0.0,2010-06-30 23:59:59.999999999,,0
15294,16913,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
15295,16913,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
15296,16913,2011Q1,113.44,2011-03-31 23:59:59.999999999,37.0,1
15297,16913,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
15298,16913,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
15299,16913,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
15300,14459,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
15301,14459,2010Q1,3537.821,2010-03-31 23:59:59.999999999,33.0,5
15302,14459,2010Q2,0.0,2010-06-30 23:59:59.999999999,,0
15303,14459,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
15304,14459,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
15305,14459,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
15306,14459,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
15307,14459,2011Q3,1837.92,2011-09-30 23:59:59.999999999,85.0,5
15308,14459,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
15309,15477,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
15310,15477,2010Q1,368.4,2010-03-31 23:59:59.999999999,31.0,3
15311,15477,2010Q2,0.0,2010-06-30 23:59:59.999999999,,0
15312,15477,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
15313,15477,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
15314,15477,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
15315,15477,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
15316,15477,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
15317,15477,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
15318,15569,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
15319,15569,2010Q1,259.2,2010-03-31 23:59:59.999999999,31.0,2
15320,15569,2010Q2,1141.42,2010-06-30 23:59:59.999999999,3.0,5
15321,15569,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
15322,15569,2010Q4,810.02,2010-12-31 23:59:59.999999999,47.0,4
15323,15569,2011Q1,288.5,2011-03-31 23:59:59.999999999,79.0,2
15324,15569,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
15325,15569,2011Q3,1087.21,2011-09-30 23:59:59.999999999,33.0,5
15326,15569,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
15327,15149,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
15328,15149,2010Q1,323.83,2010-03-31 23:59:59.999999999,31.0,2
15329,15149,2010Q2,709.98,2010-06-30 23:59:59.999999999,49.0,4
15330,15149,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
15331,15149,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
15332,15149,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
15333,15149,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
15334,15149,2011Q3,520.8000000000001,2011-09-30 23:59:59.999999999,63.0,3
15335,15149,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
15336,14807,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
15337,14807,2010Q1,349.64,2010-03-31 23:59:59.999999999,31.0,3
15338,14807,2010Q2,0.0,2010-06-30 23:59:59.999999999,,0
15339,14807,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
15340,14807,2010Q4,169.65,2010-12-31 23:59:59.999999999,47.0,1
15341,14807,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
15342,14807,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
15343,14807,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
15344,14807,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
15345,18046,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
15346,18046,2010Q1,189.63,2010-03-31 23:59:59.999999999,31.0,1
15347,18046,2010Q2,0.0,2010-06-30 23:59:59.999999999,,0
15348,18046,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
15349,18046,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
15350,18046,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
15351,18046,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
15352,18046,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
15353,18046,2011Q4,0.0,2011-12-31 23:59:59.999999999,,0
15354,17760,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
15355,17760,2010Q1,237.89,2010-03-31 23:59:59.999999999,9.0,2
15356,17760,2010Q2,0.0,2010-06-30 23:59:59.999999999,,0
15357,17760,2010Q3,0.0,2010-09-30 23:59:59.999999999,,0
15358,17760,2010Q4,565.99,2010-12-31 23:59:59.999999999,30.0,4
15359,17760,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
15360,17760,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
15361,17760,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
15362,17760,2011Q4,115.05,2011-12-31 23:59:59.999999999,43.0,1
15363,15990,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
15364,15990,2010Q1,465.33,2010-03-31 23:59:59.999999999,14.0,3
15365,15990,2010Q2,387.3,2010-06-30 23:59:59.999999999,65.0,3
15366,15990,2010Q3,365.31,2010-09-30 23:59:59.999999999,59.0,3
15367,15990,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
15368,15990,2011Q1,401.37,2011-03-31 23:59:59.999999999,34.0,3
15369,15990,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
15370,15990,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
15371,15990,2011Q4,390.74,2011-12-31 23:59:59.999999999,66.0,3
15372,15664,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
15373,15664,2010Q1,410.48,2010-03-31 23:59:59.999999999,31.0,3
15374,15664,2010Q2,117.30000000000001,2010-06-30 23:59:59.999999999,54.0,1
15375,15664,2010Q3,339.82,2010-09-30 23:59:59.999999999,14.0,2
15376,15664,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
15377,15664,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
15378,15664,2011Q2,0.0,2011-06-30 23:59:59.999999999,,0
15379,15664,2011Q3,0.0,2011-09-30 23:59:59.999999999,,0
15380,15664,2011Q4,386.43,2011-12-31 23:59:59.999999999,72.0,3
15381,16939,2009Q4,0.0,2009-12-31 23:59:59.999999999,,0
15382,16939,2010Q1,327.09,2010-03-31 23:59:59.999999999,3.0,2
15383,16939,2010Q2,0.0,2010-06-30 23:59:59.999999999,,0
15384,16939,2010Q3,121.91,2010-09-30 23:59:59.999999999,53.0,1
15385,16939,2010Q4,0.0,2010-12-31 23:59:59.999999999,,0
15386,16939,2011Q1,0.0,2011-03-31 23:59:59.999999999,,0
